State,County,City,Zipcode,Date,Price
WI,Kenosha,Kenosha,53142,2014-11-01,148200.0
WI,Kenosha,Kenosha,53142,2014-12-01,149000.0
WI,Kenosha,Kenosha,53142,2015-01-01,149500.0
WI,Kenosha,Kenosha,53142,2015-02-01,150400.0
WI,Kenosha,Kenosha,53142,2015-03-01,151600.0
WI,Kenosha,Kenosha,53142,2015-04-01,152400.0
WI,Kenosha,Kenosha,53142,2015-05-01,152800.0
WI,Kenosha,Kenosha,53142,2015-06-01,153400.0
WI,Kenosha,Kenosha,53142,2015-07-01,154400.0
WI,Kenosha,Kenosha,53142,2015-08-01,155100.0
WI,Kenosha,Kenosha,53142,2015-09-01,155200.0
WI,Kenosha,Kenosha,53142,2015-10-01,155600.0
WI,Kenosha,Kenosha,53142,2015-11-01,157100.0
WI,Kenosha,Kenosha,53142,2015-12-01,158900.0
WI,Kenosha,Kenosha,53142,2016-01-01,159900.0
WI,Kenosha,Kenosha,53142,2016-02-01,160400.0
WI,Kenosha,Kenosha,53142,2016-03-01,161400.0
WI,Kenosha,Kenosha,53142,2016-04-01,162900.0
WI,Kenosha,Kenosha,53142,2016-05-01,164000.0
WI,Kenosha,Kenosha,53142,2016-06-01,164600.0
WI,Kenosha,Kenosha,53142,2016-07-01,164500.0
WI,Kenosha,Kenosha,53142,2016-08-01,164100.0
WI,Kenosha,Kenosha,53142,2016-09-01,164200.0
WI,Kenosha,Kenosha,53142,2016-10-01,164800.0
WI,Kenosha,Kenosha,53142,2016-11-01,165900.0
WI,Kenosha,Kenosha,53142,2016-12-01,167900.0
WI,Kenosha,Kenosha,53142,2017-01-01,170000.0
WI,Kenosha,Kenosha,53142,2017-02-01,170600.0
WI,Kenosha,Kenosha,53142,2017-03-01,171100.0
WI,Kenosha,Kenosha,53142,2017-04-01,172100.0
WI,Kenosha,Kenosha,53142,2017-05-01,173100.0
WI,Kenosha,Kenosha,53142,2017-06-01,173500.0
WI,Kenosha,Kenosha,53142,2017-07-01,174500.0
WI,Kenosha,Kenosha,53142,2017-08-01,177100.0
WI,Kenosha,Kenosha,53142,2017-09-01,181000.0
WI,Kenosha,Kenosha,53142,2017-10-01,183300.0
WI,Kenosha,Kenosha,53142,2017-11-01,182100.0
WI,Kenosha,Kenosha,53142,2017-12-01,180000.0
WI,Kenosha,Kenosha,53144,1997-01-01,124600.0
WI,Kenosha,Kenosha,53144,1997-02-01,124200.0
WI,Kenosha,Kenosha,53144,1997-03-01,123600.0
WI,Kenosha,Kenosha,53144,1997-04-01,122900.0
WI,Kenosha,Kenosha,53144,1997-05-01,122200.0
WI,Kenosha,Kenosha,53144,1997-06-01,121300.0
WI,Kenosha,Kenosha,53144,1997-07-01,120400.0
WI,Kenosha,Kenosha,53144,1997-08-01,119600.0
WI,Kenosha,Kenosha,53144,1997-09-01,118900.0
WI,Kenosha,Kenosha,53144,1997-10-01,118200.0
WI,Kenosha,Kenosha,53144,1997-11-01,117500.0
WI,Kenosha,Kenosha,53144,1997-12-01,116900.0
WI,Kenosha,Kenosha,53144,1998-01-01,116400.0
WI,Kenosha,Kenosha,53144,1998-02-01,116000.0
WI,Kenosha,Kenosha,53144,1998-03-01,115800.0
WI,Kenosha,Kenosha,53144,1998-04-01,115800.0
WI,Kenosha,Kenosha,53144,1998-05-01,115900.0
WI,Kenosha,Kenosha,53144,1998-06-01,116200.0
WI,Kenosha,Kenosha,53144,1998-07-01,116700.0
WI,Kenosha,Kenosha,53144,1998-08-01,117500.0
WI,Kenosha,Kenosha,53144,1998-09-01,118500.0
WI,Kenosha,Kenosha,53144,1998-10-01,119600.0
WI,Kenosha,Kenosha,53144,1998-11-01,120700.0
WI,Kenosha,Kenosha,53144,1998-12-01,121800.0
WI,Kenosha,Kenosha,53144,1999-01-01,122900.0
WI,Kenosha,Kenosha,53144,1999-02-01,123900.0
WI,Kenosha,Kenosha,53144,1999-03-01,124800.0
WI,Kenosha,Kenosha,53144,1999-04-01,125600.0
WI,Kenosha,Kenosha,53144,1999-05-01,126300.0
WI,Kenosha,Kenosha,53144,1999-06-01,126900.0
WI,Kenosha,Kenosha,53144,1999-07-01,127400.0
WI,Kenosha,Kenosha,53144,1999-08-01,127900.0
WI,Kenosha,Kenosha,53144,1999-09-01,128300.0
WI,Kenosha,Kenosha,53144,1999-10-01,128600.0
WI,Kenosha,Kenosha,53144,1999-11-01,128700.0
WI,Kenosha,Kenosha,53144,1999-12-01,128600.0
WI,Kenosha,Kenosha,53144,2000-01-01,128500.0
WI,Kenosha,Kenosha,53144,2000-02-01,128500.0
WI,Kenosha,Kenosha,53144,2000-03-01,128500.0
WI,Kenosha,Kenosha,53144,2000-04-01,128500.0
WI,Kenosha,Kenosha,53144,2000-05-01,128700.0
WI,Kenosha,Kenosha,53144,2000-06-01,129000.0
WI,Kenosha,Kenosha,53144,2000-07-01,129500.0
WI,Kenosha,Kenosha,53144,2000-08-01,130200.0
WI,Kenosha,Kenosha,53144,2000-09-01,131000.0
WI,Kenosha,Kenosha,53144,2000-10-01,132000.0
WI,Kenosha,Kenosha,53144,2000-11-01,132800.0
WI,Kenosha,Kenosha,53144,2000-12-01,133700.0
WI,Kenosha,Kenosha,53144,2001-01-01,134400.0
WI,Kenosha,Kenosha,53144,2001-02-01,135200.0
WI,Kenosha,Kenosha,53144,2001-03-01,135900.0
WI,Kenosha,Kenosha,53144,2001-04-01,136500.0
WI,Kenosha,Kenosha,53144,2001-05-01,137300.0
WI,Kenosha,Kenosha,53144,2001-06-01,138000.0
WI,Kenosha,Kenosha,53144,2001-07-01,138900.0
WI,Kenosha,Kenosha,53144,2001-08-01,139900.0
WI,Kenosha,Kenosha,53144,2001-09-01,141100.0
WI,Kenosha,Kenosha,53144,2001-10-01,142300.0
WI,Kenosha,Kenosha,53144,2001-11-01,143300.0
WI,Kenosha,Kenosha,53144,2001-12-01,144400.0
WI,Kenosha,Kenosha,53144,2002-01-01,145300.0
WI,Kenosha,Kenosha,53144,2002-02-01,146200.0
WI,Kenosha,Kenosha,53144,2002-03-01,146900.0
WI,Kenosha,Kenosha,53144,2002-04-01,147600.0
WI,Kenosha,Kenosha,53144,2002-05-01,148300.0
WI,Kenosha,Kenosha,53144,2002-06-01,149100.0
WI,Kenosha,Kenosha,53144,2002-07-01,149900.0
WI,Kenosha,Kenosha,53144,2002-08-01,150800.0
WI,Kenosha,Kenosha,53144,2002-09-01,151500.0
WI,Kenosha,Kenosha,53144,2002-10-01,152200.0
WI,Kenosha,Kenosha,53144,2002-11-01,153100.0
WI,Kenosha,Kenosha,53144,2002-12-01,154000.0
WI,Kenosha,Kenosha,53144,2003-01-01,154900.0
WI,Kenosha,Kenosha,53144,2003-02-01,155700.0
WI,Kenosha,Kenosha,53144,2003-03-01,156200.0
WI,Kenosha,Kenosha,53144,2003-04-01,156800.0
WI,Kenosha,Kenosha,53144,2003-05-01,157400.0
WI,Kenosha,Kenosha,53144,2003-06-01,158100.0
WI,Kenosha,Kenosha,53144,2003-07-01,158800.0
WI,Kenosha,Kenosha,53144,2003-08-01,159800.0
WI,Kenosha,Kenosha,53144,2003-09-01,160900.0
WI,Kenosha,Kenosha,53144,2003-10-01,162400.0
WI,Kenosha,Kenosha,53144,2003-11-01,164200.0
WI,Kenosha,Kenosha,53144,2003-12-01,166400.0
WI,Kenosha,Kenosha,53144,2004-01-01,168700.0
WI,Kenosha,Kenosha,53144,2004-02-01,171300.0
WI,Kenosha,Kenosha,53144,2004-03-01,173600.0
WI,Kenosha,Kenosha,53144,2004-04-01,175600.0
WI,Kenosha,Kenosha,53144,2004-05-01,177100.0
WI,Kenosha,Kenosha,53144,2004-06-01,177900.0
WI,Kenosha,Kenosha,53144,2004-07-01,178000.0
WI,Kenosha,Kenosha,53144,2004-08-01,177300.0
WI,Kenosha,Kenosha,53144,2004-09-01,176000.0
WI,Kenosha,Kenosha,53144,2004-10-01,174200.0
WI,Kenosha,Kenosha,53144,2004-11-01,172300.0
WI,Kenosha,Kenosha,53144,2004-12-01,170600.0
WI,Kenosha,Kenosha,53144,2005-01-01,169300.0
WI,Kenosha,Kenosha,53144,2005-02-01,168400.0
WI,Kenosha,Kenosha,53144,2005-03-01,168100.0
WI,Kenosha,Kenosha,53144,2005-04-01,168200.0
WI,Kenosha,Kenosha,53144,2005-05-01,168600.0
WI,Kenosha,Kenosha,53144,2005-06-01,169100.0
WI,Kenosha,Kenosha,53144,2005-07-01,169700.0
WI,Kenosha,Kenosha,53144,2005-08-01,170500.0
WI,Kenosha,Kenosha,53144,2005-09-01,171300.0
WI,Kenosha,Kenosha,53144,2005-10-01,172200.0
WI,Kenosha,Kenosha,53144,2005-11-01,173200.0
WI,Kenosha,Kenosha,53144,2005-12-01,174200.0
WI,Kenosha,Kenosha,53144,2006-01-01,174900.0
WI,Kenosha,Kenosha,53144,2006-02-01,175500.0
WI,Kenosha,Kenosha,53144,2006-03-01,176100.0
WI,Kenosha,Kenosha,53144,2006-04-01,176600.0
WI,Kenosha,Kenosha,53144,2006-05-01,177200.0
WI,Kenosha,Kenosha,53144,2006-06-01,177800.0
WI,Kenosha,Kenosha,53144,2006-07-01,178400.0
WI,Kenosha,Kenosha,53144,2006-08-01,178900.0
WI,Kenosha,Kenosha,53144,2006-09-01,179100.0
WI,Kenosha,Kenosha,53144,2006-10-01,178700.0
WI,Kenosha,Kenosha,53144,2006-11-01,177900.0
WI,Kenosha,Kenosha,53144,2006-12-01,176800.0
WI,Kenosha,Kenosha,53144,2007-01-01,175600.0
WI,Kenosha,Kenosha,53144,2007-02-01,174700.0
WI,Kenosha,Kenosha,53144,2007-03-01,174200.0
WI,Kenosha,Kenosha,53144,2007-04-01,174000.0
WI,Kenosha,Kenosha,53144,2007-05-01,173900.0
WI,Kenosha,Kenosha,53144,2007-06-01,173700.0
WI,Kenosha,Kenosha,53144,2007-07-01,173500.0
WI,Kenosha,Kenosha,53144,2007-08-01,173700.0
WI,Kenosha,Kenosha,53144,2007-09-01,174000.0
WI,Kenosha,Kenosha,53144,2007-10-01,174000.0
WI,Kenosha,Kenosha,53144,2007-11-01,174000.0
WI,Kenosha,Kenosha,53144,2007-12-01,173900.0
WI,Kenosha,Kenosha,53144,2008-01-01,173600.0
WI,Kenosha,Kenosha,53144,2008-02-01,173100.0
WI,Kenosha,Kenosha,53144,2008-03-01,172300.0
WI,Kenosha,Kenosha,53144,2008-04-01,171300.0
WI,Kenosha,Kenosha,53144,2008-05-01,170400.0
WI,Kenosha,Kenosha,53144,2008-06-01,169700.0
WI,Kenosha,Kenosha,53144,2008-07-01,168900.0
WI,Kenosha,Kenosha,53144,2008-08-01,168400.0
WI,Kenosha,Kenosha,53144,2008-09-01,167900.0
WI,Kenosha,Kenosha,53144,2008-10-01,167100.0
WI,Kenosha,Kenosha,53144,2008-11-01,166200.0
WI,Kenosha,Kenosha,53144,2008-12-01,165500.0
WI,Kenosha,Kenosha,53144,2009-01-01,164700.0
WI,Kenosha,Kenosha,53144,2009-02-01,163600.0
WI,Kenosha,Kenosha,53144,2009-03-01,162200.0
WI,Kenosha,Kenosha,53144,2009-04-01,160900.0
WI,Kenosha,Kenosha,53144,2009-05-01,160100.0
WI,Kenosha,Kenosha,53144,2009-06-01,159400.0
WI,Kenosha,Kenosha,53144,2009-07-01,158900.0
WI,Kenosha,Kenosha,53144,2009-08-01,158800.0
WI,Kenosha,Kenosha,53144,2009-09-01,158800.0
WI,Kenosha,Kenosha,53144,2009-10-01,158600.0
WI,Kenosha,Kenosha,53144,2009-11-01,157700.0
WI,Kenosha,Kenosha,53144,2009-12-01,156400.0
WI,Kenosha,Kenosha,53144,2010-01-01,155500.0
WI,Kenosha,Kenosha,53144,2010-02-01,154900.0
WI,Kenosha,Kenosha,53144,2010-03-01,153800.0
WI,Kenosha,Kenosha,53144,2010-04-01,152600.0
WI,Kenosha,Kenosha,53144,2010-05-01,151200.0
WI,Kenosha,Kenosha,53144,2010-06-01,150600.0
WI,Kenosha,Kenosha,53144,2010-07-01,150200.0
WI,Kenosha,Kenosha,53144,2010-08-01,148800.0
WI,Kenosha,Kenosha,53144,2010-09-01,147400.0
WI,Kenosha,Kenosha,53144,2010-10-01,146900.0
WI,Kenosha,Kenosha,53144,2010-11-01,146600.0
WI,Kenosha,Kenosha,53144,2010-12-01,146200.0
WI,Kenosha,Kenosha,53144,2011-01-01,145700.0
WI,Kenosha,Kenosha,53144,2011-02-01,145000.0
WI,Kenosha,Kenosha,53144,2011-03-01,145000.0
WI,Kenosha,Kenosha,53144,2011-04-01,145100.0
WI,Kenosha,Kenosha,53144,2011-05-01,144500.0
WI,Kenosha,Kenosha,53144,2011-06-01,143100.0
WI,Kenosha,Kenosha,53144,2011-07-01,141600.0
WI,Kenosha,Kenosha,53144,2011-08-01,139200.0
WI,Kenosha,Kenosha,53144,2011-09-01,136600.0
WI,Kenosha,Kenosha,53144,2011-10-01,134400.0
WI,Kenosha,Kenosha,53144,2011-11-01,134000.0
WI,Kenosha,Kenosha,53144,2011-12-01,134400.0
WI,Kenosha,Kenosha,53144,2012-01-01,134700.0
WI,Kenosha,Kenosha,53144,2012-02-01,134800.0
WI,Kenosha,Kenosha,53144,2012-03-01,134600.0
WI,Kenosha,Kenosha,53144,2012-04-01,134000.0
WI,Kenosha,Kenosha,53144,2012-05-01,133300.0
WI,Kenosha,Kenosha,53144,2012-06-01,132500.0
WI,Kenosha,Kenosha,53144,2012-07-01,131600.0
WI,Kenosha,Kenosha,53144,2012-08-01,131100.0
WI,Kenosha,Kenosha,53144,2012-09-01,131600.0
WI,Kenosha,Kenosha,53144,2012-10-01,133500.0
WI,Kenosha,Kenosha,53144,2012-11-01,135000.0
WI,Kenosha,Kenosha,53144,2012-12-01,134800.0
WI,Kenosha,Kenosha,53144,2013-01-01,133900.0
WI,Kenosha,Kenosha,53144,2013-02-01,133400.0
WI,Kenosha,Kenosha,53144,2013-03-01,133300.0
WI,Kenosha,Kenosha,53144,2013-04-01,133400.0
WI,Kenosha,Kenosha,53144,2013-05-01,133300.0
WI,Kenosha,Kenosha,53144,2013-06-01,133200.0
WI,Kenosha,Kenosha,53144,2013-07-01,133500.0
WI,Kenosha,Kenosha,53144,2013-08-01,134800.0
WI,Kenosha,Kenosha,53144,2013-09-01,136000.0
WI,Kenosha,Kenosha,53144,2013-10-01,136200.0
WI,Kenosha,Kenosha,53144,2013-11-01,135700.0
WI,Kenosha,Kenosha,53144,2013-12-01,135700.0
WI,Kenosha,Kenosha,53144,2014-01-01,136400.0
WI,Kenosha,Kenosha,53144,2014-02-01,137400.0
WI,Kenosha,Kenosha,53144,2014-03-01,138200.0
WI,Kenosha,Kenosha,53144,2014-04-01,138700.0
WI,Kenosha,Kenosha,53144,2014-05-01,139100.0
WI,Kenosha,Kenosha,53144,2014-06-01,139500.0
WI,Kenosha,Kenosha,53144,2014-07-01,140000.0
WI,Kenosha,Kenosha,53144,2014-08-01,140400.0
WI,Kenosha,Kenosha,53144,2014-09-01,139900.0
WI,Kenosha,Kenosha,53144,2014-10-01,139100.0
WI,Kenosha,Kenosha,53144,2014-11-01,138800.0
WI,Kenosha,Kenosha,53144,2014-12-01,138700.0
WI,Kenosha,Kenosha,53144,2015-01-01,138800.0
WI,Kenosha,Kenosha,53144,2015-02-01,139300.0
WI,Kenosha,Kenosha,53144,2015-03-01,140200.0
WI,Kenosha,Kenosha,53144,2015-04-01,140400.0
WI,Kenosha,Kenosha,53144,2015-05-01,140200.0
WI,Kenosha,Kenosha,53144,2015-06-01,140600.0
WI,Kenosha,Kenosha,53144,2015-07-01,141300.0
WI,Kenosha,Kenosha,53144,2015-08-01,142200.0
WI,Kenosha,Kenosha,53144,2015-09-01,142800.0
WI,Kenosha,Kenosha,53144,2015-10-01,143900.0
WI,Kenosha,Kenosha,53144,2015-11-01,146200.0
WI,Kenosha,Kenosha,53144,2015-12-01,149200.0
WI,Kenosha,Kenosha,53144,2016-01-01,151600.0
WI,Kenosha,Kenosha,53144,2016-02-01,153500.0
WI,Kenosha,Kenosha,53144,2016-03-01,155200.0
WI,Kenosha,Kenosha,53144,2016-04-01,157200.0
WI,Kenosha,Kenosha,53144,2016-05-01,159800.0
WI,Kenosha,Kenosha,53144,2016-06-01,161800.0
WI,Kenosha,Kenosha,53144,2016-07-01,162100.0
WI,Kenosha,Kenosha,53144,2016-08-01,161400.0
WI,Kenosha,Kenosha,53144,2016-09-01,160900.0
WI,Kenosha,Kenosha,53144,2016-10-01,160900.0
WI,Kenosha,Kenosha,53144,2016-11-01,161000.0
WI,Kenosha,Kenosha,53144,2016-12-01,161100.0
WI,Kenosha,Kenosha,53144,2017-01-01,161600.0
WI,Kenosha,Kenosha,53144,2017-02-01,161600.0
WI,Kenosha,Kenosha,53144,2017-03-01,162100.0
WI,Kenosha,Kenosha,53144,2017-04-01,162900.0
WI,Kenosha,Kenosha,53144,2017-05-01,164300.0
WI,Kenosha,Kenosha,53144,2017-06-01,165700.0
WI,Kenosha,Kenosha,53144,2017-07-01,168800.0
WI,Kenosha,Kenosha,53144,2017-08-01,173500.0
WI,Kenosha,Kenosha,53144,2017-09-01,179000.0
WI,Kenosha,Kenosha,53144,2017-10-01,181100.0
WI,Kenosha,Kenosha,53144,2017-11-01,179800.0
WI,Kenosha,Kenosha,53144,2017-12-01,178300.0
WI,Kenosha,Pleasant Prairie,53158,1997-01-01,149300.0
WI,Kenosha,Pleasant Prairie,53158,1997-02-01,148700.0
WI,Kenosha,Pleasant Prairie,53158,1997-03-01,147600.0
WI,Kenosha,Pleasant Prairie,53158,1997-04-01,146200.0
WI,Kenosha,Pleasant Prairie,53158,1997-05-01,144500.0
WI,Kenosha,Pleasant Prairie,53158,1997-06-01,142800.0
WI,Kenosha,Pleasant Prairie,53158,1997-07-01,141100.0
WI,Kenosha,Pleasant Prairie,53158,1997-08-01,139700.0
WI,Kenosha,Pleasant Prairie,53158,1997-09-01,138700.0
WI,Kenosha,Pleasant Prairie,53158,1997-10-01,137900.0
WI,Kenosha,Pleasant Prairie,53158,1997-11-01,137400.0
WI,Kenosha,Pleasant Prairie,53158,1997-12-01,137300.0
WI,Kenosha,Pleasant Prairie,53158,1998-01-01,137700.0
WI,Kenosha,Pleasant Prairie,53158,1998-02-01,138400.0
WI,Kenosha,Pleasant Prairie,53158,1998-03-01,139600.0
WI,Kenosha,Pleasant Prairie,53158,1998-04-01,141100.0
WI,Kenosha,Pleasant Prairie,53158,1998-05-01,142900.0
WI,Kenosha,Pleasant Prairie,53158,1998-06-01,144900.0
WI,Kenosha,Pleasant Prairie,53158,1998-07-01,147100.0
WI,Kenosha,Pleasant Prairie,53158,1998-08-01,149500.0
WI,Kenosha,Pleasant Prairie,53158,1998-09-01,152000.0
WI,Kenosha,Pleasant Prairie,53158,1998-10-01,154400.0
WI,Kenosha,Pleasant Prairie,53158,1998-11-01,156400.0
WI,Kenosha,Pleasant Prairie,53158,1998-12-01,158400.0
WI,Kenosha,Pleasant Prairie,53158,1999-01-01,160000.0
WI,Kenosha,Pleasant Prairie,53158,1999-02-01,161400.0
WI,Kenosha,Pleasant Prairie,53158,1999-03-01,162500.0
WI,Kenosha,Pleasant Prairie,53158,1999-04-01,163400.0
WI,Kenosha,Pleasant Prairie,53158,1999-05-01,164000.0
WI,Kenosha,Pleasant Prairie,53158,1999-06-01,164400.0
WI,Kenosha,Pleasant Prairie,53158,1999-07-01,164700.0
WI,Kenosha,Pleasant Prairie,53158,1999-08-01,165100.0
WI,Kenosha,Pleasant Prairie,53158,1999-09-01,165600.0
WI,Kenosha,Pleasant Prairie,53158,1999-10-01,165900.0
WI,Kenosha,Pleasant Prairie,53158,1999-11-01,165900.0
WI,Kenosha,Pleasant Prairie,53158,1999-12-01,165800.0
WI,Kenosha,Pleasant Prairie,53158,2000-01-01,165700.0
WI,Kenosha,Pleasant Prairie,53158,2000-02-01,165500.0
WI,Kenosha,Pleasant Prairie,53158,2000-03-01,165300.0
WI,Kenosha,Pleasant Prairie,53158,2000-04-01,165300.0
WI,Kenosha,Pleasant Prairie,53158,2000-05-01,165400.0
WI,Kenosha,Pleasant Prairie,53158,2000-06-01,165700.0
WI,Kenosha,Pleasant Prairie,53158,2000-07-01,166200.0
WI,Kenosha,Pleasant Prairie,53158,2000-08-01,167200.0
WI,Kenosha,Pleasant Prairie,53158,2000-09-01,168400.0
WI,Kenosha,Pleasant Prairie,53158,2000-10-01,169800.0
WI,Kenosha,Pleasant Prairie,53158,2000-11-01,171300.0
WI,Kenosha,Pleasant Prairie,53158,2000-12-01,172900.0
WI,Kenosha,Pleasant Prairie,53158,2001-01-01,174400.0
WI,Kenosha,Pleasant Prairie,53158,2001-02-01,175800.0
WI,Kenosha,Pleasant Prairie,53158,2001-03-01,177200.0
WI,Kenosha,Pleasant Prairie,53158,2001-04-01,178500.0
WI,Kenosha,Pleasant Prairie,53158,2001-05-01,179800.0
WI,Kenosha,Pleasant Prairie,53158,2001-06-01,181100.0
WI,Kenosha,Pleasant Prairie,53158,2001-07-01,182500.0
WI,Kenosha,Pleasant Prairie,53158,2001-08-01,184200.0
WI,Kenosha,Pleasant Prairie,53158,2001-09-01,186000.0
WI,Kenosha,Pleasant Prairie,53158,2001-10-01,187800.0
WI,Kenosha,Pleasant Prairie,53158,2001-11-01,189400.0
WI,Kenosha,Pleasant Prairie,53158,2001-12-01,190800.0
WI,Kenosha,Pleasant Prairie,53158,2002-01-01,191900.0
WI,Kenosha,Pleasant Prairie,53158,2002-02-01,192600.0
WI,Kenosha,Pleasant Prairie,53158,2002-03-01,193100.0
WI,Kenosha,Pleasant Prairie,53158,2002-04-01,193300.0
WI,Kenosha,Pleasant Prairie,53158,2002-05-01,193300.0
WI,Kenosha,Pleasant Prairie,53158,2002-06-01,193400.0
WI,Kenosha,Pleasant Prairie,53158,2002-07-01,193400.0
WI,Kenosha,Pleasant Prairie,53158,2002-08-01,193500.0
WI,Kenosha,Pleasant Prairie,53158,2002-09-01,194200.0
WI,Kenosha,Pleasant Prairie,53158,2002-10-01,195400.0
WI,Kenosha,Pleasant Prairie,53158,2002-11-01,196500.0
WI,Kenosha,Pleasant Prairie,53158,2002-12-01,197300.0
WI,Kenosha,Pleasant Prairie,53158,2003-01-01,197700.0
